t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.85,0.0,0.17227548282393204,0.0,0.0,0.4824903915372343,0.0,0.0,0.32435156609811955,0.0,0.0,-2.379567081187513,0.0,0.0,1.2294244649999726,0.0
0.86,0.0,0.17711620827569832,0.0,0.0,0.4856151539119085,0.0,0.0,0.3006254274543519,0.0,0.0,-2.3648568404784096,0.0,0.0,1.7116938902399674,0.0
0.87,0.0,0.18198699769645413,0.0,0.0,0.48850347055055854,0.0,0.0,0.2770704080033772,0.0,0.0,-2.3453532818739147,0.0,0.0,2.1879397681199784,0.0
0.88,0.0,0.18688549598110152,0.0,0.0,0.4911572912700128,0.0,0.0,0.2537341249191888,0.0,0.0,-2.321121089126411,0.0,0.0,2.657272442879961,0.0
0.89,0.0,0.19180936989241776,0.0,0.0,0.4935790386763753,0.0,0.0,0.23066350405546576,0.0,0.0,-2.292233842545924,0.0,0.0,3.118802258759988,0.0
0.9,0.0,0.19675631275289984,0.0,0.0,0.49577160080699917,0.0,0.0,0.20790469097999473,0.0,0.0,-2.258774019000025,0.0,0.0,3.5716395599999835,0.0
0.91,0.0,0.20172404905858027,0.0,0.0,0.4977383228827926,0.0,0.0,0.18550296200910552,0.0,0.0,-2.2208329919139262,0.0,0.0,4.01489469083997,0.0
0.92,0.0,0.20671033900591634,0.0,0.0,0.49948299817088176,0.0,0.0,0.16350263524208217,0.0,0.0,-2.178511031270429,0.0,0.0,4.44767799551995,0.0
0.93,0.0,0.21171298292285917,0.0,0.0,0.5010098579576086,0.0,0.0,0.1419469815955926,0.0,0.0,-2.1319173036099097,0.0,0.0,4.869099818279977,0.0
0.9400000000000001,0.0,0.21672982559520443,0.0,0.0,0.5023235606318802,0.0,0.0,0.12087813583811885,0.0,0.0,-2.081169872030414,0.0,0.0,5.278270503359973,0.0
0.9500000000000001,0.0,0.2217587604793273,0.0,0.0,0.5034291798788589,0.0,0.0,0.10033700762436888,0.0,0.0,-2.0263956961875245,0.0,0.0,5.67430039499996,0.0
0.96,0.0,0.22679773379240667,0.0,0.0,0.5043321919839917,0.0,0.0,0.08036319252970969,0.0,0.0,-1.967730632294415,0.0,0.0,6.056299837439973,0.0
0.97,0.0,0.23184474847124062,0.0,0.0,0.5050384622473965,0.0,0.0,0.06099488308458515,0.0,0.0,-1.9053194331219139,0.0,0.0,6.423379174919948,0.0
0.98,0.0,0.23689786799076035,0.0,0.0,0.5055542305085793,0.0,0.0,0.042268779808946236,0.0,0.0,-1.839315747998416,0.0,0.0,6.7746487516799405,0.0
0.99,0.0,0.2419552200333377,0.0,0.0,0.5058860957815028,0.0,0.0,0.024220002246675545,0.0,0.0,-1.7698821228099153,0.0,0.0,7.109218911959985,0.0
1.0,0.0,0.24701499999999998,0.0,0.0,0.5060409999999989,0.0,0.0,0.0068819999999938375,0.0,0.0,-1.6971900000000204,0.0,0.0,7.426199999999966,0.0
1.01,0.0,0.252075474354649,0.0,0.0,0.5060262108735233,0.0,0.0,-0.009713536236084772,0.0,0.0,-1.6214197185699255,0.0,0.0,7.7247023600399665,0.0
1.02,0.0,0.25713498379238875,0.0,0.0,0.5058493038532563,0.0,0.0,-0.025536763639360287,0.0,0.0,-1.5427605140784177,0.0,0.0,8.003836336319992,0.0
1.03,0.0,0.26219194622306485,0.0,0.0,0.505518143208548,0.0,0.0,-0.04055977622599412,0.0,0.0,-1.4614105186419268,0.0,0.0,8.26271227307998,0.0
1.04,0.0,0.2672448595611247,0.0,0.0,0.5050408622136994,0.0,0.0,-0.05475669381612204,0.0,0.0,-1.3775767609344258,0.0,0.0,8.500440514559962,0.0
1.05,0.0,0.2722923043128912,0.0,0.0,0.504425842445107,0.0,0.0,-0.06810375099938153,0.0,0.0,-1.2914751661875374,0.0,0.0,8.716131404999963,0.0
1.06,0.0,0.27733294595236424,0.0,0.0,0.503681692188731,0.0,0.0,-0.08057938610053697,0.0,0.0,-1.2033305561904188,0.0,0.0,8.90889528863999,0.0
1.07,0.0,0.2823655370766444,0.0,0.0,0.5028172239579161,0.0,0.0,-0.0921643301450092,0.0,0.0,-1.1133766492899237,0.0,0.0,9.077842509719979,0.0
1.08,0.0,0.2873889193320928,0.0,0.0,0.5018414311215614,0.0,0.0,-0.1028416958244989,0.0,0.0,-1.0218560603904232,0.0,0.0,9.222083412479957,0.0
1.09,0.0,0.2924020251023172,0.0,0.0,0.5007634636426315,0.0,0.0,-0.11259706646251841,0.0,0.0,-0.9290203009539343,0.0,0.0,9.34072834115996,0.0
1.1,0.0,0.29740387894909986,0.0,0.0,0.4995926029269987,0.0,0.0,-0.12141858498000892,0.0,0.0,-0.835129779000004,0.0,0.0,9.432887639999986,0.0
